,work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2217,2022,SE,Data Science & Machine Learning,145000.0,North America,100,North America,M
2218,2022,SE,Data Engineering & Infrastructure,235000.0,North America,100,North America,M
2219,2022,SE,Data Engineering & Infrastructure,175000.0,North America,100,North America,M
2220,2022,EN,Data Science & Machine Learning,27317.0,Europe,50,Europe,L
2221,2022,MI,Data Engineering & Infrastructure,160000.0,North America,100,North America,M
2222,2022,MI,Data Engineering & Infrastructure,90000.0,North America,100,North America,M
2223,2022,SE,Data Engineering & Infrastructure,68293.0,Europe,0,Europe,M
2224,2022,SE,Data Engineering & Infrastructure,36773.0,Europe,0,Europe,M
2225,2022,SE,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
2226,2022,SE,Data Engineering & Infrastructure,115000.0,North America,0,North America,M
2227,2022,MI,Data Engineering & Infrastructure,165000.0,North America,0,North America,M
2228,2022,MI,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2229,2022,SE,Data Engineering & Infrastructure,168400.0,North America,0,North America,M
2230,2022,SE,Data Engineering & Infrastructure,105200.0,North America,0,North America,M
2231,2022,MI,Data Science & Machine Learning,86193.0,Europe,100,Europe,M
2232,2022,MI,Data Science & Machine Learning,49253.0,Europe,100,Europe,M
2233,2022,SE,Data Engineering & Infrastructure,200000.0,North America,0,North America,M
2234,2022,SE,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2235,2022,SE,Data Science & Machine Learning,47280.0,Europe,0,Europe,M
2236,2022,SE,Data Science & Machine Learning,37824.0,Europe,0,Europe,M
2237,2022,SE,Data Science & Machine Learning,198800.0,North America,0,North America,M
2238,2022,SE,Data Science & Machine Learning,122600.0,North America,0,North America,M
2239,2022,MI,Business Intelligence (BI),105066.0,Europe,50,Europe,M
2240,2022,SE,Data Analysis & Analytics,130000.0,North America,0,North America,M
2241,2022,SE,Data Analysis & Analytics,100000.0,North America,0,North America,M
2242,2022,MI,Data Analysis & Analytics,104663.0,Europe,0,Europe,M
2243,2022,MI,Data Analysis & Analytics,73880.0,Europe,0,Europe,M
2244,2022,SE,Data Engineering & Infrastructure,125000.0,North America,100,North America,M
2245,2022,SE,Data Engineering & Infrastructure,110000.0,North America,100,North America,M
2246,2022,MI,Data Analysis & Analytics,165000.0,North America,0,North America,M
2247,2022,MI,Data Analysis & Analytics,124000.0,North America,0,North America,M
2248,2022,SE,Data Science & Machine Learning,148000.0,North America,100,North America,M
2249,2022,SE,Data Science & Machine Learning,107000.0,North America,100,North America,M
2250,2022,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
2251,2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2252,2022,EN,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2253,2022,EN,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2254,2022,MI,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2255,2022,MI,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2256,2022,SE,Data Engineering & Infrastructure,153600.0,North America,0,North America,M
2257,2022,SE,Data Engineering & Infrastructure,106800.0,North America,0,North America,M
2258,2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2259,2022,MI,Data Analysis & Analytics,65000.0,North America,0,North America,M
2260,2022,MI,Data Engineering & Infrastructure,120000.0,North America,0,North America,M
2261,2022,MI,Data Engineering & Infrastructure,95000.0,North America,0,North America,M
2262,2022,SE,Data Engineering & Infrastructure,63040.0,Europe,0,Europe,M
2263,2022,SE,Data Engineering & Infrastructure,36773.0,Europe,0,Europe,M
2264,2022,EX,Data Engineering & Infrastructure,301099.75,North America,100,North America,M
2265,2022,EX,Data Engineering & Infrastructure,239000.0,North America,100,North America,M
2266,2022,SE,Data Management,299500.0,North America,0,North America,M
2267,2022,SE,Data Management,245100.0,North America,0,North America,M
2268,2022,SE,Data Science & Machine Learning,168000.0,North America,100,North America,M
2269,2022,SE,Data Science & Machine Learning,130000.0,North America,100,North America,M
2270,2022,SE,Data Science & Machine Learning,136000.0,North America,100,North America,M
2271,2022,SE,Data Science & Machine Learning,104000.0,North America,100,North America,M
2272,2022,MI,Data Engineering & Infrastructure,161000.0,North America,100,North America,M
2273,2022,MI,Data Engineering & Infrastructure,118000.0,North America,100,North America,M
2274,2022,SE,Data Science & Machine Learning,205000.0,North America,100,North America,M
2275,2022,SE,Data Science & Machine Learning,184000.0,North America,100,North America,M
2276,2022,SE,Data Science & Machine Learning,185900.0,North America,0,North America,M
2277,2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2278,2022,SE,Data Management,247500.0,North America,0,North America,M
2279,2022,SE,Data Management,172200.0,North America,0,North America,M
2280,2022,SE,Data Management,68293.0,Europe,0,Europe,L
2281,2022,SE,Data Analysis & Analytics,177000.0,North America,0,North America,M
2282,2022,SE,Data Analysis & Analytics,131000.0,North America,0,North America,M
2283,2022,SE,Data Science & Machine Learning,205000.0,North America,100,North America,M
2284,2022,SE,Data Science & Machine Learning,184000.0,North America,100,North America,M
2285,2022,SE,Data Engineering & Infrastructure,146000.0,North America,0,North America,M
2286,2022,SE,Data Engineering & Infrastructure,102000.0,North America,0,North America,M
2287,2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2288,2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2289,2022,SE,Data Science & Machine Learning,230000.0,North America,100,North America,M
2290,2022,SE,Data Science & Machine Learning,196000.0,North America,100,North America,M
2291,2022,SE,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2292,2022,SE,Data Engineering & Infrastructure,100000.0,North America,0,North America,M
2293,2022,MI,Data Engineering & Infrastructure,80000.0,North America,0,North America,M
2294,2022,MI,Data Engineering & Infrastructure,65000.0,North America,0,North America,M
2295,2022,SE,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2296,2022,SE,Data Engineering & Infrastructure,100000.0,North America,0,North America,M
2297,2022,SE,Data Engineering & Infrastructure,61566.0,Europe,100,Europe,M
2298,2022,SE,Data Engineering & Infrastructure,43096.0,Europe,100,Europe,M
2299,2022,MI,Data Engineering & Infrastructure,175000.0,North America,100,North America,M
2300,2022,MI,Data Engineering & Infrastructure,135000.0,North America,100,North America,M
2301,2022,EN,Data Science & Machine Learning,80000.0,North America,0,North America,M
2302,2022,SE,Data Engineering & Infrastructure,231250.0,North America,100,North America,M
2303,2022,SE,Data Engineering & Infrastructure,138750.0,North America,100,North America,M
2304,2022,SE,Data Analysis & Analytics,193750.0,North America,100,North America,M
2305,2022,SE,Data Analysis & Analytics,116250.0,North America,100,North America,M
2306,2022,SE,Data Engineering & Infrastructure,231250.0,North America,100,North America,M
2307,2022,SE,Data Engineering & Infrastructure,138750.0,North America,100,North America,M
2308,2022,SE,Data Analysis & Analytics,231250.0,North America,100,North America,M
2309,2022,SE,Data Analysis & Analytics,138750.0,North America,100,North America,M
2310,2022,SE,Data Analysis & Analytics,231250.0,North America,100,North America,M
2311,2022,SE,Data Analysis & Analytics,138750.0,North America,100,North America,M
2312,2022,SE,Data Engineering & Infrastructure,193750.0,North America,100,North America,M
2313,2022,SE,Data Engineering & Infrastructure,116250.0,North America,100,North America,M
2314,2022,SE,Data Science & Machine Learning,208000.0,North America,100,North America,M
2315,2022,SE,Data Science & Machine Learning,127000.0,North America,100,North America,M
2316,2022,SE,Data Science & Machine Learning,300000.0,North America,100,North America,M
2317,2022,SE,Data Science & Machine Learning,196000.0,North America,100,North America,M
2318,2022,SE,Data Science & Machine Learning,204500.0,North America,0,North America,M
2319,2022,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
2320,2022,SE,Data Engineering & Infrastructure,185900.0,North America,0,North America,M
2321,2022,SE,Data Engineering & Infrastructure,129300.0,North America,0,North America,M
2322,2022,SE,Data Science & Machine Learning,47280.0,Europe,0,Europe,M
2323,2022,SE,Data Science & Machine Learning,37824.0,Europe,0,Europe,M
2324,2022,SE,Data Science & Machine Learning,204500.0,North America,0,North America,M
2325,2022,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
2326,2022,SE,Data Science & Machine Learning,205000.0,North America,100,North America,M
2327,2022,SE,Data Science & Machine Learning,185000.0,North America,100,North America,M
2328,2022,SE,Data Science & Machine Learning,185900.0,North America,0,North America,M
2329,2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2330,2022,SE,Data Science & Machine Learning,247500.0,North America,0,North America,M
2331,2022,SE,Data Science & Machine Learning,172200.0,North America,0,North America,M
2332,2022,EN,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2333,2022,EN,Data Engineering & Infrastructure,135000.0,North America,0,North America,M
2334,2022,MI,Data Analysis & Analytics,150000.0,North America,0,North America,M
2335,2022,MI,Data Analysis & Analytics,100000.0,North America,0,North America,M
2336,2022,SE,Data Analysis & Analytics,110000.0,North America,0,North America,M
2337,2022,SE,Data Analysis & Analytics,95000.0,North America,0,North America,M
2338,2022,SE,Data Science & Machine Learning,185900.0,North America,0,North America,M
2339,2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2340,2022,SE,Data Science & Machine Learning,205000.0,North America,100,North America,M
2341,2022,SE,Data Science & Machine Learning,184000.0,North America,100,North America,M
2342,2022,EN,Data Science & Machine Learning,17684.0,Europe,100,Europe,M
2343,2022,SE,Data Science & Machine Learning,301099.75,North America,50,North America,L
2344,2022,SE,Data Engineering & Infrastructure,191200.0,North America,0,North America,M
2345,2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2346,2022,SE,Data Science & Machine Learning,225000.0,North America,0,North America,M
2347,2022,SE,Data Science & Machine Learning,156400.0,North America,0,North America,M
2348,2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2349,2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2350,2022,SE,Data Science & Machine Learning,204500.0,North America,0,North America,M
2351,2022,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
2352,2022,MI,Data Science & Machine Learning,104663.0,Europe,0,Europe,M
2353,2022,MI,Data Science & Machine Learning,80036.0,Europe,0,Europe,M
2354,2022,SE,Data Science & Machine Learning,185900.0,North America,0,North America,M
2355,2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2356,2022,SE,Data Science & Machine Learning,140700.0,North America,0,North America,M
2357,2022,SE,Data Science & Machine Learning,93800.0,North America,0,North America,M
2358,2022,SE,Data Science & Machine Learning,301099.75,North America,100,North America,M
2359,2022,SE,Data Science & Machine Learning,135000.0,North America,100,North America,M
2360,2022,SE,Data Analysis & Analytics,115934.0,North America,100,North America,M
2361,2022,SE,Data Analysis & Analytics,81666.0,North America,100,North America,M
2362,2022,MI,Data Science & Machine Learning,104697.0,Europe,100,Europe,L
2363,2022,EN,Data Science & Machine Learning,33000.0,Europe,100,Europe,S
2364,2022,EN,Data Science & Machine Learning,34672.0,Europe,100,Europe,S
2365,2022,SE,Data Science & Machine Learning,201000.0,North America,0,North America,M
2366,2022,SE,Data Science & Machine Learning,119000.0,North America,0,North America,M
2367,2022,SE,Data Engineering & Infrastructure,175000.0,North America,100,North America,M
2368,2022,SE,Data Engineering & Infrastructure,150000.0,North America,100,North America,M
2369,2022,SE,Data Analysis & Analytics,154560.0,North America,0,North America,M
2370,2022,SE,Data Analysis & Analytics,123648.0,North America,0,North America,M
2371,2022,SE,Data Analysis & Analytics,130000.0,North America,0,North America,M
2372,2022,SE,Data Analysis & Analytics,100000.0,North America,0,North America,M
2373,2022,MI,Data Engineering & Infrastructure,170000.0,North America,0,North America,M
2374,2022,MI,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
2375,2022,SE,Data Engineering & Infrastructure,135000.0,North America,100,North America,M
2376,2022,SE,Data Engineering & Infrastructure,100000.0,North America,100,North America,M
