work_year,experience_level,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,Data Science & Machine Learning,159699.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,138938.0,North America,0,North America,M
2022,EN,Data Analysis & Analytics,131526.0,North America,50,North America,L
2022,SE,Data Analysis & Analytics,166700.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,119000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,130000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,100000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,103432.0,Europe,0,Europe,M
2022,SE,Data Analysis & Analytics,92350.0,Europe,0,Europe,M
2022,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,140000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,156400.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,135000.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,100000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,142200.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,175000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,155000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,110000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,123000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,92250.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,170000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,150000.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,100000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,97000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,EX,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,EX,Data Analysis & Analytics,157000.0,North America,100,North America,M
2022,EN,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,EN,Data Science & Machine Learning,100000.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,128000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,105000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,175000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,122500.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,171000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,117000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,L
2022,SE,Data Science & Machine Learning,104300.0,North America,0,North America,L
2022,SE,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2022,SE,Data Analysis & Analytics,131526.0,Europe,0,Europe,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,99000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,160000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,110000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,131526.0,North America,100,North America,L
2022,MI,Data Analysis & Analytics,131526.0,Other,100,Other,M
2022,MI,Data Analysis & Analytics,131526.0,Other,100,Other,M
2022,SE,Data Engineering & Infrastructure,170000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,150000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,95000.0,North America,0,North America,M
2022,MI,Data Engineering & Infrastructure,131526.0,Other,100,Other,M
2022,MI,Data Engineering & Infrastructure,131526.0,Other,100,Other,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,145000.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,115000.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,131526.0,Other,100,Other,M
2022,MI,Data Analysis & Analytics,131526.0,Other,100,Other,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,130050.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,L
2022,SE,Data Engineering & Infrastructure,105700.0,North America,0,North America,L
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,100,North America,M
2022,MI,Data Science & Machine Learning,131526.0,Other,100,Other,M
2022,MI,Data Science & Machine Learning,131526.0,Other,100,Other,M
2022,EN,Data Science & Machine Learning,131526.0,North America,100,North America,L
2022,SE,Data Analysis & Analytics,131526.0,Europe,100,Europe,S
2022,EN,Data Science & Machine Learning,131526.0,North America,100,North America,L
2022,SE,Data Science & Machine Learning,165000.0,North America,50,North America,S
2022,EN,Data Science & Machine Learning,131526.0,Europe,50,Europe,L
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,129300.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2021,MI,Data Engineering & Infrastructure,131526.0,Other,50,Other,L
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,156400.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,EN,Data Science & Machine Learning,108000.0,North America,0,North America,S
2022,SE,Data Science & Machine Learning,155000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,MI,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,155000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,MI,Data Engineering & Infrastructure,110820.0,Europe,0,Europe,M
2022,MI,Data Engineering & Infrastructure,92350.0,Europe,0,Europe,M
2022,SE,Data Science & Machine Learning,153600.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,106800.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,129300.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,155000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,168000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,130000.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,123400.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,120000.0,North America,100,North America,S
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,S
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,130000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,169000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,110600.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,150000.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,120000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,139000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,122000.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,129300.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,139600.0,North America,0,North America,M
2022,SE,Data Analysis & Analytics,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,129300.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,156400.0,North America,0,North America,M
2022,SE,Data Science & Machine Learning,131526.0,North America,100,North America,M
2022,SE,Data Science & Machine Learning,175000.0,North America,100,North America,M
2022,SE,Data Engineering & Infrastructure,131526.0,North America,0,North America,M
2022,SE,Data Engineering & Infrastructure,129300.0,North America,0,North America,M
2022,MI,Data Science & Machine Learning,148500.0,North America,100,North America,L
2022,MI,Data Science & Machine Learning,98200.0,North America,100,North America,L
2022,SE,Data Analysis & Analytics,115000.0,North America,100,North America,M
